gender,SeniorCitizen,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_One_year,Contract_Two_year,PaymentMethod_Credit_card__automatic_,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check
0,0,0,1.0,1,0,0.6796213253612357,0.730636972074775,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0.013888888888888888,1,1,0.5156950672645741,0.005925455804292638,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0.861111111111111,0,1,0.2521175884404584,0.29996538195245787,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1,0,1,1.0,1,1,0.6890881913303438,0.7436360489268405,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,0.05555555555555555,1,0,0.2675635276532138,0.015756981306254327,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0.08333333333333333,1,0,0.6527154957648232,0.055244634202630975,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0.09722222222222221,1,0,0.01096163428001995,0.012670205400415416,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0.7777777777777777,1,0,0.9108121574489288,0.702844449573044,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
1,0,0,0.013888888888888888,1,1,0.36472346786248133,0.004177244403415647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,0,0.8472222222222222,1,1,0.8570004982561038,0.7369259173782599,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,0,0.5138888888888888,1,1,0.8136522172396612,0.43754327255942765,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0.2777777777777778,1,0,0.01943198804185356,0.04890376182783292,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0.3472222222222222,1,1,0.0029895366218236352,0.042101315485806604,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0.6805555555555555,1,1,0.7613353263577479,0.5391010846988229,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False
1,1,0,0.4722222222222222,1,1,0.6656701544593923,0.3295234248788368,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1,0,1,0.027777777777777776,1,0,0.7842551071250623,0.019080313870297717,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0.08333333333333333,1,1,0.30642750373692074,0.03194668820678514,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0.5,1,1,0.5774788241155954,0.2985864297253635,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1,1,0,0.2638888888888889,1,1,0.6865969108121575,0.18676436648973,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0.75,1,1,0.8928749377179871,0.6625721209323794,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0.41666666666666663,1,0,0.022919780767314407,0.06557812139395339,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,0,0.20833333333333331,1,0,0.020428500249128068,0.03600276944380337,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,0,0.041666666666666664,1,1,0.015944195316392656,0.004950380798522964,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,0.6388888888888888,1,0,0.8156452416542104,0.5463939533810294,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False
1,1,0,0.5277777777777778,1,1,0.5156950672645741,0.2860085391183937,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0,1,0.3194444444444444,1,1,0.476831091180867,0.17482114008769906,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True
1,0,1,0.2638888888888889,1,0,0.813153961136024,0.21576852065543506,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
0,0,0,0.027777777777777776,1,1,0.26905829596412556,0.007171705515808909,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0.1111111111111111,1,0,0.8246138515196811,0.09509577659819987,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0.986111111111111,1,0,0.6322869955156951,0.6814678052157858,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,0.6944444444444444,1,0,0.8724464374688591,0.6142395568889915,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
0,1,0,0.4722222222222222,1,1,0.7767812655705032,0.365964689591507,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1,0,0,0.5277777777777778,1,1,0.5186846038863977,0.2975767366720517,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,0,0.05555555555555555,1,0,0.563527653213752,0.0334525732748673,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0.0,0,1,0.3403089187842552,0.15909012231710132,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
1,0,0,0.4583333333333333,1,0,0.01943198804185356,0.07742326332794831,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0.027777777777777776,1,0,0.2595914299950175,0.007373644126471267,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0.013888888888888888,0,0,0.17438963627304435,0.001973228709900761,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1,0,1,0.5555555555555556,1,0,0.06826108619830593,0.11402030925455804,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,0.8333333333333333,1,0,0.7548579970104635,0.6684744980383107,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1,0,0,1.0,1,0,0.6801195814648731,0.7010673897992153,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0.09722222222222221,1,0,0.008968609865470878,0.01455688899146088,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0.4583333333333333,1,1,0.3522670652715496,0.21215093468728363,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
1,0,0,0.4305555555555555,1,0,0.0199302441454908,0.06811677821370876,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0.18055555555555555,1,1,0.5156950672645741,0.10015001153934919,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0.5694444444444444,1,1,0.37169905331340314,0.256029309946919,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0.5555555555555556,1,1,0.7289486796213254,0.4217401338564505,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,0,0.7222222222222222,0,1,0.3029397110114599,0.2926667435956612,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1,0,0,0.2361111111111111,1,0,0.010463378176382682,0.0404165705054235,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,1,0.6527777777777778,0,0,0.21823617339312404,0.20493884144934227,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1,0,1,0.5277777777777778,1,1,0.8056801195814649,0.4336891299330718,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0.986111111111111,0,0,0.482311908320877,0.5389279944611124,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
1,0,0,0.9305555555555555,0,1,0.3243647234678626,0.40421186245095775,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
1,1,0,0.75,0,1,0.36920777279521677,0.34019732287099,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
1,1,0,0.986111111111111,1,1,0.8878923766816144,0.887924071082391,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0.041666666666666664,1,1,0.5166915794718486,0.024336487422109393,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0.3194444444444444,1,1,0.7483806676631789,0.26803023309485347,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0.05555555555555555,1,1,0.7942202291978077,0.04356104315716594,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,0,0.9027777777777777,1,0,0.8639760837070255,0.763102930994692,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
1,0,0,0.041666666666666664,1,1,0.018435475834578996,0.004921532425571198,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0,0.5694444444444444,1,1,0.6123567513702043,0.38102354027232865,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
0,1,0,0.013888888888888888,1,0,0.2750373692077728,0.0031387029771520886,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0.8194444444444444,1,1,0.6432486297957151,0.5636222017078236,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
1,1,0,0.1111111111111111,1,0,0.4235176880916791,0.06152204015693516,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0.2361111111111111,1,0,0.739412057797708,0.1801177013616432,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0.375,1,0,0.763328350772297,0.28199284560350796,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1,0,0,0.4305555555555555,1,1,0.5984055804683608,0.27883106392799445,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0.041666666666666664,1,1,0.367713004484305,0.02046503577198246,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0.06944444444444445,1,0,0.3761833582461386,0.03146203554119548,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1,0,0,0.5972222222222222,1,0,0.476831091180867,0.33331987075928915,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1,1,0,0.05555555555555555,1,1,0.5580468360737421,0.033210246942072474,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,0.7638888888888888,1,0,0.5764823119083209,0.477238633741057,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
1,0,0,0.06944444444444445,1,1,0.5729945191828602,0.0391126240480037,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.9722222222222222,1,1,0.8779272546088691,0.8513962612508654,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,0,0.013888888888888888,1,0,0.006477329347284538,2.8848372951765545e-05,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0.05555555555555555,1,1,0.01544593921275536,0.004667666743595662,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0.06944444444444445,1,0,0.02242152466367714,0.008625663512577892,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,0,0.5555555555555556,1,1,0.06178375685102147,0.11021809369951537,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,0.013888888888888888,0,0,0.05779770802192327,0.000623124855758135,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0.15277777777777776,1,1,0.37070254110612866,0.06485114239556888,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0.041666666666666664,0,1,0.12556053811659193,0.008798753750288484,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,0.09722222222222221,1,1,0.7538614848031888,0.07092660973921072,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0,1,0.8333333333333333,1,0,0.5834578973592427,0.522172859450727,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
1,1,0,0.7222222222222222,1,1,0.5435974090682612,0.43975882760212326,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0.986111111111111,1,1,0.8983557548579971,0.876667435956612,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,1.0,1,1,0.6218236173393125,0.6588679898453728,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,0.9305555555555555,1,1,0.8425510712506229,0.7924590353104085,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
0,0,0,0.5416666666666666,1,1,0.2934728450423518,0.21550888529886916,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,0,0.9444444444444444,1,0,0.016442451420029924,0.15786983614124164,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0.8472222222222222,1,1,0.8460388639760837,0.7500057696745904,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,0,0.5555555555555556,1,1,0.0219232685600399,0.09329563812600969,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,0.18055555555555555,1,0,0.06078724464374691,0.03747980613893377,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,1,0.5138888888888888,1,1,0.4020926756352766,0.2520540041541657,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
0,0,1,0.611111111111111,1,0,0.37717987045341306,0.2770309254558043,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,0,0.125,1,1,0.014947683109118093,0.01682437110546965,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0,0,0.41666666666666663,1,1,0.7125062282012956,0.31206438956842836,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
1,0,1,0.6805555555555555,1,0,0.5660189337319383,0.4222824832679437,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,0.9305555555555555,0,0,0.17239661185849534,0.2915878144472651,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
0,0,0,0.05555555555555555,1,0,0.054808171400099664,0.009081467805215786,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,0,1,0.7777777777777777,1,0,0.5017438963627305,0.4381029309946919,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
1,0,1,0.18055555555555555,1,1,0.4618834080717489,0.09907108239095316,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False
1,0,1,1.0,1,1,0.9157947184853014,0.9171590122317101,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
1,0,0,0.986111111111111,1,1,0.7458893871449925,0.7674417262866374,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0.027777777777777776,1,1,0.5176880916791231,0.011706669743826448,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0.041666666666666664,1,1,0.7120079720976582,0.026038541426263558,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1,0,0.6666666666666666,1,1,0.4040857000498257,0.3197438264481883,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
0,1,0,0.06944444444444445,1,1,0.6452416542102641,0.04930186937456728,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,0.027777777777777776,1,0,0.25460886895864476,0.007650588506808216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0.611111111111111,0,1,0.35525660189337327,0.2719132240941611,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
1,1,0,0.2222222222222222,1,1,0.6641753861484804,0.15836025848142166,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,0.3194444444444444,1,1,0.5515695067264574,0.2005308100623125,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True
1,0,0,0.7777777777777777,1,1,0.622820129546587,0.5237364412647126,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
1,0,0,0.041666666666666664,0,1,0.16990533134030897,0.010160396953611817,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0.9722222222222222,1,1,0.9641255605381166,0.9498269097622895,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0.013888888888888888,0,1,0.16990533134030897,0.0019213016385875841,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0.027777777777777776,1,1,0.6083707025411063,0.014579967689822296,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0.09722222222222221,1,1,0.5989038365719981,0.06372605585045003,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0.1388888888888889,1,1,0.8570004982561038,0.12262289406877454,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0.875,1,0,0.8121574489287495,0.7060004615739672,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False
1,0,0,0.5833333333333333,0,1,0.06676631788739415,0.12443457189014542,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,0.2222222222222222,1,1,0.6238166417538615,0.14924417262866377,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,1,0.2361111111111111,1,1,0.7389138016940707,0.17266328179090698,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0.027777777777777776,1,0,0.013452914798206289,0.002365566582044772,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,0.6388888888888888,1,1,0.8574987543597411,0.5590872374798062,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0.8333333333333333,1,1,0.6198305929247633,0.5686475882760212,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,1,0,0.8333333333333333,1,1,0.8565022421524663,0.7293618739903069,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,1,0.4444444444444444,1,1,0.010463378176382682,0.07566928225248096,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,0,0,0.16666666666666666,1,1,0.6641753861484804,0.1132010154627279,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1,0,1,0.8333333333333333,1,0,0.05530642750373693,0.17165935841218558,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,1,0,0.736111111111111,1,1,0.8515196811160938,0.6308216016616662,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0.5138888888888888,0,1,0.21723966118584956,0.168480267712901,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0,1,0.861111111111111,1,1,0.628300946686597,0.5728421417032079,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0,0,0,0.013888888888888888,1,0,0.7698056801195816,0.008867989845372723,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,0,0.09722222222222221,1,1,0.755854509217738,0.07502884837295178,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0.2361111111111111,1,1,0.5804683607374191,0.14940572351719364,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0.7083333333333333,1,0,0.9133034379671151,0.654004154165705,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
1,0,0,1.0,1,1,0.665171898355755,0.7266789753057927,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,0.8888888888888888,1,0,0.06477329347284505,0.1819409185321948,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0.18055555555555555,1,0,0.3662182361733931,0.08355642741749365,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,0,0.4722222222222222,1,1,0.45839561534628814,0.23885875836602816,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,0,0.5833333333333333,1,1,0.4160438465371201,0.27726748211400876,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,0.013888888888888888,1,1,0.513702042850025,0.005902377105931225,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0.5,1,1,0.7603388141504734,0.4031502423263328,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,1.0,1,1,0.9536621823617338,0.930948534502654,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,1,0,1.0,1,1,0.9103139013452916,0.9131894761135472,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,0,0.6944444444444444,1,1,0.6940707523667166,0.5017943687975999,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,1,0.3194444444444444,1,0,0.02491280518186348,0.050219247634433424,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0.041666666666666664,1,1,0.6666666666666667,0.028386798984537272,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0.6666666666666666,1,0,0.6028898854010962,0.4330371567043619,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0.8055555555555555,1,1,0.06278026905829598,0.17311331640895455,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0.375,1,1,0.6268061783756851,0.26009693053311794,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0.041666666666666664,1,0,0.7174887892376682,0.028807985229633046,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0.20833333333333331,1,1,0.6457399103139014,0.12822524809600738,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,0,0.125,0,1,0.16243148978574992,0.03199861527809832,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,1,0.013888888888888888,1,0,0.016442451420029924,0.0001442418647588273,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0.5416666666666666,1,0,0.014947683109118093,0.0891241633971844,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,0.3472222222222222,0,0,0.16591928251121077,0.09527463651050082,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,0,0,0.736111111111111,1,0,0.5879422022919781,0.4774001846295869,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
1,0,1,0.05555555555555555,1,1,0.3238664673642252,0.023863374105700438,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0.027777777777777776,1,0,0.6093672147483807,0.015341564735748905,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0.4861111111111111,1,0,0.030393622321873454,0.07923494114931919,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0.06944444444444445,1,0,0.513702042850025,0.03592776367412878,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0.38888888888888884,0,1,0.11659192825112111,0.09139741518578354,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,0,0.027777777777777776,0,1,0.2675635276532138,0.00769674590353104,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0.2777777777777778,1,1,0.6661684105630294,0.19798061389337643,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0.9722222222222222,1,1,0.6198305929247633,0.6279021463189476,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0.013888888888888888,1,0,0.010463378176382682,7.500576967459007e-05,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0.5277777777777778,1,0,0.06626806178375688,0.10906415878144474,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0.6805555555555555,1,1,0.8056801195814649,0.5656588968382184,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
1,1,0,0.013888888888888888,1,1,0.6168410563029397,0.007096699746134318,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0.3472222222222222,1,0,0.014947683109118093,0.05870066928225249,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,0,0.041666666666666664,1,1,0.5580468360737421,0.024319178398338335,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0.013888888888888888,1,0,0.014947683109118093,0.00012693284098776788,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0.7777777777777777,1,1,0.06726457399103139,0.1509750750057697,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
